lifetime,Unit,ref_unit,Units_Fmin,Units_Fmax,Cost_inv1,Cost_inv2,References,UnitOfType,UnitOfLayer,UnitOfService,StreamsOfUnit,Units_flowrate_in,Units_flowrate_out,HP_parameters,stream_Tin,stream_Tout,GWP_unit1,GWP_unit2,CCEQL_1,CCEQL_2,CCEQS_1,CCEQS_2,CCHHL_1,CCHHL_2,CCHHS_1,CCHHS_2,MAL_1,MAL_2,MAS_1,MAS_2,PCOX_1,PCOX_2,FWEXS_1,FWEXS_2,HTXCS_1,HTXCS_2,HTXNCS_1,HTXNCS_2,FWEXL_1,FWEXL_2,HTXCL_1,HTXCL_2,HTXNCL_1,HTXNCL_2,MEU_1,MEU_2,OLD_1,OLD_2,FWA_1,FWA_2,PMF_1,PMF_2,TRA_1,TRA_2,FWEU_1,FWEU_2,IREQ_1,IREQ_2,IRHH_1,IRHH_2,LOBDV_1,LOBDV_2,LTBDV_1,LTBDV_2,TPW_1,TPW_2,WAVFWES_1,WAVFWES_2,WAVHH_1,WAVHH_2,WAVTES_1,WAVTES_2,TTHH_1,TTHH_2,TTEQ_1,TTEQ_2
20,NG_Boiler,kWth,0.1,100000,4232,57,`Vaillant.ch <https://www.vaillant.ch/downloads/preisliste/franzoesisch-3/liste-de-prix-chaudires-murales-gaz-systmes-dvacuation-de-gaz-brls-prtirage-04-2021-2041428.pdf>`_,NG_Boiler,NaturalGas/ HeatCascade,DHW/ SH,h_ht,NaturalGas,0.0,0.0,80,60,0.0001,11.62,0.13646354776314837,28.6999272248392,0.038725303895619234,9.014012390421698,6.214580172431051e-07,0.00013065083423772415,1.7896982820153252e-07,4.165907887597658e-05,0.03298984940683793,6.86604148842585,0.0035814471972402955,0.749551191723218,3.269660030858999e-12,9.147591285960583e-09,0.0002796870145643722,1.8581099506618373,9.423381634916298e-10,0.00015423868372431649,1.0205706977461464e-09,5.941683166573586e-05,0.0006170497296140531,19.450529859932406,4.4806488689667335e-11,1.6375562764867102e-06,1.2879214733928392e-09,5.5505592321924776e-05,2.0997458518304382e-05,0.08492972269844415,5.280116570195215e-13,6.806365402150731e-09,0.00011326246592444879,0.8845094780497207,7.218655229594339e-09,5.120458064109922e-05,0.0008075905599827346,5.6061772107611585,2.3501060191772242e-07,0.005995092477648407,1.4898058444121737e-12,5.975887085047859e-09,1.9919389764245296e-11,7.502921895853846e-08,7.548028604520586e-05,1.1768833823923524,0.00014143813365597048,2.380690441565213,1.973303656026204e-08,8.222376162351691e-05,1.557111981887141e-08,0.00017179705254295464,5.5559149316601316e-09,6.370179615726168e-05,2.0170018476635922e-07,0.0016220742819183448,8.165217694149185e-07,0.000558105941674164,0.2138161250790797,76.77923307847975
20,OIL_Boiler,kWth,0.1,100000,4516,162,`Vaillant.ch <https://www.vaillant.ch/downloads/preisliste/franzoesisch-3/liste-de-prix-chaudires-murales-gaz-systmes-dvacuation-de-gaz-brls-prtirage-04-2021-2041428.pdf>`_,OIL_Boiler,Oil/ HeatCascade,DHW/ SH,h_ht,Oil,0.0,0.0,80,60,0.0001,11.62,0.1797074513079728,23.785545095272784,0.050810824457412584,7.487728482210833,8.184025831615386e-07,0.0001082782777464567,2.348231308844935e-07,3.460517615751988e-05,0.04345282042804669,5.683989551242037,0.004717225919678634,0.6210384802783371,5.3207563308934215e-12,8.266287439105102e-09,9.692723601762969e-05,1.5068328124240153,9.613506613616572e-09,0.00015388305959939682,4.576869200604728e-09,5.872376029151158e-05,0.0013535576347479292,18.74095205295883,3.2939098468899506e-10,1.6070768207080645e-06,9.789196058813258e-09,5.459708030209015e-05,3.431552123742033e-05,0.07969945278940656,4.355851419091634e-13,6.290279150742905e-09,0.0005676619317968075,0.8116297925287773,2.2111456849915806e-08,4.417914643227411e-05,0.003592068115157552,5.137127565847745,3.699932268555212e-07,0.005827659812372268,4.8944795270235064e-12,7.237087195141244e-09,6.801538882172502e-11,9.253554193063897e-08,9.23085450378233e-05,1.073360541050105,0.00016061865956909665,2.214249865567172,1.4357541148854775e-08,6.731493897604679e-05,5.484407668416674e-08,0.00018481091446678202,2.059187512068903e-08,6.809719758188448e-05,6.979383163972313e-08,0.0013845187125378963,1.1203117815480606e-06,0.0005240778716241623,0.2845862875419484,67.1496176192285
20,WOOD_Stove,kWth,0.1,100000,14643,156,`Vaillant.ch <https://www.vaillant.ch/downloads/preisliste/franzoesisch-3/liste-de-prix-chaudires-murales-gaz-systmes-dvacuation-de-gaz-brls-prtirage-04-2021-2041428.pdf>`_,WOOD_Stove,Wood /HeatCascade,SH,h_ht,Wood,0.0,0.0,80,60,0.0001,11.62,0.0012870311187245667,85.21672432077469,0.001136936857613426,24.92992676635624,5.8102499755071555e-09,0.0003880347336173301,5.27027430712105e-09,0.00011521337474672505,0.00011063315581222969,20.56255258066869,1.2031321270668188e-05,2.2326536811094284,4.265488595808671e-11,1.9285737996735013e-08,6.19366211008988e-05,1.6511942385481093,1.3324461486673902e-09,0.0001519736851748577,2.4444017950807318e-09,2.1585979935344605e-05,0.0005019869319343278,12.899492567134264,2.530908124751567e-10,1.0059624104532115e-06,9.77481278883235e-09,3.177577724141025e-05,0.000242330433818458,0.13549339015805653,1.8038823239219462e-13,2.2453418381654408e-08,0.0007447449823687986,0.8156454902350685,7.075289728948691e-07,5.903059278532717e-05,0.006098753513624052,5.599060138588215,6.918409964792815e-08,0.020535484570006625,6.741934902628518e-12,2.4107812243829144e-08,9.440108459550868e-11,2.6157218744583084e-07,5.2638776986995725e-05,11.463127958847906,2.679117937346174e-05,155.3806324886492,1.6349375241447893e-08,8.76571110921576e-05,6.611619167895728e-08,0.0009469795970370498,2.4885377060781567e-08,0.00034984618791146006,2.101951595969137e-08,0.0035384475020030243,7.574368614041064e-07,0.001118769611104007,0.01027598753863191,320.91161148956877
20,HeatPump_Air,kWe,0.1,100000,19930,1240,`IAS engineering <https://ias-engineering.ch/pac/prix-dune-pompe-a-chaleur-en-suisse/>`_,HeatPump,HeatCascade/ Electricity,DHW/ SH,h_ht/ h_mt/ h_lt,Electricity,0.0,HP_parameters.txt,55/ 45/ 35,50/40/30,0.0001,138.05,0.00041616103519974423,29.988773017203492,0.003987557635400257,28.26455368442893,1.666882169877549e-09,0.00013540397002282403,1.8482264403489635e-08,0.00013089016492102084,1.2875264777301663e-05,6.7129788276182385,1.3985504703992574e-06,0.7295070697022504,2.0633839232152408e-14,1.4216611048987776e-08,1.7844598983723904e-06,2.3696904153194382,2.2157195377623557e-11,9.82336012711021e-05,2.6994098796104405e-11,0.00021068547672904915,8.973407804104303e-06,56.25162916862753,1.3318801003997448e-12,5.0706458264183405e-06,4.119295820850692e-11,0.00017542827791165708,2.2997717206344813e-07,0.10882271087176308,2.5143510284327157e-11,5.485323036007205e-07,1.3783922850078383e-06,2.3394418520799447,8.283785279203947e-11,8.85311618752522e-05,8.729793519527924e-06,14.555959905353554,5.574979057169532e-09,0.00603210725333676,1.2039531390377966e-14,1.1692410751940302e-08,1.708450361815607e-13,1.4603104262024936e-07,9.035662568285896e-07,1.7383537991435418,1.9376570636503306e-06,4.181657192322521,3.123844098810723e-10,9.182182912624695e-05,5.54467423536303e-10,0.00028661518712636,1.9853206996464587e-10,0.00010878169258528026,1.6073235426266149e-09,0.0011935196908487878,2.054752768786669e-08,0.000953733768602827,0.004441937623218199,147.2489702155132
20,HeatPump_Lake,kWe,0.1,100000,19930,1240,`IAS engineering <https://ias-engineering.ch/pac/prix-dune-pompe-a-chaleur-en-suisse/>`_,HeatPump,HeatCascade/ Electricity,DHW/ SH,h_ht/ h_mt/ h_lt,Electricity,0.0,HP_parameters.txt,55/ 45/ 35,50/40/30,0.0001,138.05,0.00041616103519974423,29.988773017203492,0.003987557635400257,28.26455368442893,1.666882169877549e-09,0.00013540397002282403,1.8482264403489635e-08,0.00013089016492102084,1.2875264777301663e-05,6.7129788276182385,1.3985504703992574e-06,0.7295070697022504,2.0633839232152408e-14,1.4216611048987776e-08,1.7844598983723904e-06,2.3696904153194382,2.2157195377623557e-11,9.82336012711021e-05,2.6994098796104405e-11,0.00021068547672904915,8.973407804104303e-06,56.25162916862753,1.3318801003997448e-12,5.0706458264183405e-06,4.119295820850692e-11,0.00017542827791165708,2.2997717206344813e-07,0.10882271087176308,2.5143510284327157e-11,5.485323036007205e-07,1.3783922850078383e-06,2.3394418520799447,8.283785279203947e-11,8.85311618752522e-05,8.729793519527924e-06,14.555959905353554,5.574979057169532e-09,0.00603210725333676,1.2039531390377966e-14,1.1692410751940302e-08,1.708450361815607e-13,1.4603104262024936e-07,9.035662568285896e-07,1.7383537991435418,1.9376570636503306e-06,4.181657192322521,3.123844098810723e-10,9.182182912624695e-05,5.54467423536303e-10,0.00028661518712636,1.9853206996464587e-10,0.00010878169258528026,1.6073235426266149e-09,0.0011935196908487878,2.054752768786669e-08,0.000953733768602827,0.004441937623218199,147.2489702155132
20,HeatPump_Geothermal,kWe,0.1,100000,49930,1240,`IAS engineering <https://ias-engineering.ch/pac/prix-dune-pompe-a-chaleur-en-suisse/>`_,HeatPump,HeatCascade/ Electricity,DHW/ SH,h_ht/ h_mt/ h_lt,Electricity,0.0,HP_parameters.txt,55/ 45/ 35,50/40/30,0.0001,138.05,0.00041616103519974423,29.988773017203492,0.003987557635400257,28.26455368442893,1.666882169877549e-09,0.00013540397002282403,1.8482264403489635e-08,0.00013089016492102084,1.2875264777301663e-05,6.7129788276182385,1.3985504703992574e-06,0.7295070697022504,2.0633839232152408e-14,1.4216611048987776e-08,1.7844598983723904e-06,2.3696904153194382,2.2157195377623557e-11,9.82336012711021e-05,2.6994098796104405e-11,0.00021068547672904915,8.973407804104303e-06,56.25162916862753,1.3318801003997448e-12,5.0706458264183405e-06,4.119295820850692e-11,0.00017542827791165708,2.2997717206344813e-07,0.10882271087176308,2.5143510284327157e-11,5.485323036007205e-07,1.3783922850078383e-06,2.3394418520799447,8.283785279203947e-11,8.85311618752522e-05,8.729793519527924e-06,14.555959905353554,5.574979057169532e-09,0.00603210725333676,1.2039531390377966e-14,1.1692410751940302e-08,1.708450361815607e-13,1.4603104262024936e-07,9.035662568285896e-07,1.7383537991435418,1.9376570636503306e-06,4.181657192322521,3.123844098810723e-10,9.182182912624695e-05,5.54467423536303e-10,0.00028661518712636,1.9853206996464587e-10,0.00010878169258528026,1.6073235426266149e-09,0.0011935196908487878,2.054752768786669e-08,0.000953733768602827,0.004441937623218199,147.2489702155132
20,HeatPump_DHN,kWe,0.1,100000,19930,1240,0.0,HeatPump,HeatCascade/ Electricity/ Heat,DHW/ SH,h_ht/ h_mt/ h_lt,Electricity/ Heat,0.0,HP_parameters.txt,55/ 45/ 35,50/40/30,0.0001,138.05,3.437963834647213e-05,35.137627192760434,0.0003876551935263706,29.882731479608417,1.3426452100569499e-10,0.00015884295432412525,1.796795981220743e-09,0.00013836866318902796,0.0,7.950777637585537,0.0,0.8641901709396991,0.0,1.5168074337611104e-08,0.0,2.8520273803385776,1.9849644054293896e-13,9.868394634401746e-05,1.6960622012181296e-14,0.00021162108797822589,0.0,56.87873316824024,0.0,5.109251574131388e-06,0.0,0.00017659126261895385,0.0,0.11471903703219632,0.0,5.494509132200034e-07,0.0,2.4165263939860293,0.0,9.63657470989905e-05,0.0,15.052977242652986,0.0,0.006231374970752733,0.0,9.501549979005812e-09,0.0,1.1679796601324777e-07,0.0,1.7955495683551765,0.0,4.398251393047856,0.0,0.00012260610364346882,0.0,0.00026446069563422004,0.0,0.00010012296875750537,0.0,0.0014533993837362424,1.9312759664566097e-09,0.0009863872962718211,0.0004220348156817419,157.35218094510176
20,HeatPump_Anergy,kWe,0.1,100000,19930,1240,0.0,HeatPump,HeatCascade/ Electricity,DHW/ SH,h_ht/ h_mt/ h_lt,Electricity,0.0,HP_parameters.txt,55/ 45/ 35,50/40/30,0.0001,138.05,0.00041616103519974423,29.988773017203492,0.003987557635400257,28.26455368442893,1.666882169877549e-09,0.00013540397002282403,1.8482264403489635e-08,0.00013089016492102084,1.2875264777301663e-05,6.7129788276182385,1.3985504703992574e-06,0.7295070697022504,2.0633839232152408e-14,1.4216611048987776e-08,1.7844598983723904e-06,2.3696904153194382,2.2157195377623557e-11,9.82336012711021e-05,2.6994098796104405e-11,0.00021068547672904915,8.973407804104303e-06,56.25162916862753,1.3318801003997448e-12,5.0706458264183405e-06,4.119295820850692e-11,0.00017542827791165708,2.2997717206344813e-07,0.10882271087176308,2.5143510284327157e-11,5.485323036007205e-07,1.3783922850078383e-06,2.3394418520799447,8.283785279203947e-11,8.85311618752522e-05,8.729793519527924e-06,14.555959905353554,5.574979057169532e-09,0.00603210725333676,1.2039531390377966e-14,1.1692410751940302e-08,1.708450361815607e-13,1.4603104262024936e-07,9.035662568285896e-07,1.7383537991435418,1.9376570636503306e-06,4.181657192322521,3.123844098810723e-10,9.182182912624695e-05,5.54467423536303e-10,0.00028661518712636,1.9853206996464587e-10,0.00010878169258528026,1.6073235426266149e-09,0.0011935196908487878,2.054752768786669e-08,0.000953733768602827,0.004441937623218199,147.2489702155132
20,Air_Conditioner_Air,kWe,0.1,100000,1278,403,`Viesmann <https://www.viessmann.ch/fr/connaissances/technique-et-systemes.html>`_,Air_Conditioner,HeatCascade/ Electricity,Cooling,c_ht/ c_mt/ c_lt,Electricity,0.0,AC_parameters.txt,13/ 15/ 18,14/ 16/ 19,0.0001,138.05,0.00041616103519974423,29.988773017203492,0.003987557635400257,28.26455368442893,1.666882169877549e-09,0.00013540397002282403,1.8482264403489635e-08,0.00013089016492102084,1.2875264777301663e-05,6.7129788276182385,1.3985504703992574e-06,0.7295070697022504,2.0633839232152408e-14,1.4216611048987776e-08,1.7844598983723904e-06,2.3696904153194382,2.2157195377623557e-11,9.82336012711021e-05,2.6994098796104405e-11,0.00021068547672904915,8.973407804104303e-06,56.25162916862753,1.3318801003997448e-12,5.0706458264183405e-06,4.119295820850692e-11,0.00017542827791165708,2.2997717206344813e-07,0.10882271087176308,2.5143510284327157e-11,5.485323036007205e-07,1.3783922850078383e-06,2.3394418520799447,8.283785279203947e-11,8.85311618752522e-05,8.729793519527924e-06,14.555959905353554,5.574979057169532e-09,0.00603210725333676,1.2039531390377966e-14,1.1692410751940302e-08,1.708450361815607e-13,1.4603104262024936e-07,9.035662568285896e-07,1.7383537991435418,1.9376570636503306e-06,4.181657192322521,3.123844098810723e-10,9.182182912624695e-05,5.54467423536303e-10,0.00028661518712636,1.9853206996464587e-10,0.00010878169258528026,1.6073235426266149e-09,0.0011935196908487878,2.054752768786669e-08,0.000953733768602827,0.004441937623218199,147.2489702155132
20,Air_Conditioner_DHN,kWe,0.1,100000,2989,186,`Viesmann <https://www.viessmann.ch/fr/connaissances/technique-et-systemes.html>`_,Air_Conditioner,HeatCascade/ Heat/ Electricity,Cooling,c_ht/ c_mt/ c_lt,Electricity,Heat,AC_parameters.txt,13/ 15/ 18,14/ 16/ 19,0.0001,13.8,0.00041616103519974423,29.988773017203492,0.003987557635400257,28.26455368442893,1.666882169877549e-09,0.00013540397002282403,1.8482264403489635e-08,0.00013089016492102084,1.2875264777301663e-05,6.7129788276182385,1.3985504703992574e-06,0.7295070697022504,2.0633839232152408e-14,1.4216611048987776e-08,1.7844598983723904e-06,2.3696904153194382,2.2157195377623557e-11,9.82336012711021e-05,2.6994098796104405e-11,0.00021068547672904915,8.973407804104303e-06,56.25162916862753,1.3318801003997448e-12,5.0706458264183405e-06,4.119295820850692e-11,0.00017542827791165708,2.2997717206344813e-07,0.10882271087176308,2.5143510284327157e-11,5.485323036007205e-07,1.3783922850078383e-06,2.3394418520799447,8.283785279203947e-11,8.85311618752522e-05,8.729793519527924e-06,14.555959905353554,5.574979057169532e-09,0.00603210725333676,1.2039531390377966e-14,1.1692410751940302e-08,1.708450361815607e-13,1.4603104262024936e-07,9.035662568285896e-07,1.7383537991435418,1.9376570636503306e-06,4.181657192322521,3.123844098810723e-10,9.182182912624695e-05,5.54467423536303e-10,0.00028661518712636,1.9853206996464587e-10,0.00010878169258528026,1.6073235426266149e-09,0.0011935196908487878,2.054752768786669e-08,0.000953733768602827,0.004441937623218199,147.2489702155132
